data
-6.18504
-6.23021
-6.27744
-6.32637
-6.37655
-6.42757
-6.47911
-6.53098
-6.58314
-6.63567
-6.6888
-6.74283
-6.79812
-6.855
-6.91369
-6.97422
-7.03635
-7.09948
-7.1626
-7.2243
-7.28283
-7.33616
-7.38217
-7.41881
-7.44428
-7.45723
-7.45686
-7.443
-7.41604
-7.37694
-7.32705
-7.26811
-7.20212
-7.13135
-7.05823
-6.98534
-6.91533
-6.85076
-6.79406
-6.74726
-6.71193
-6.68907
-6.67906
-6.68165
-6.69606
-6.72108
-6.75517
-6.79666
-6.84383
-6.89503
-6.94877
-7.00375
-7.05893
-7.11342
-7.16653
-7.21767
-7.26624
-7.31155
-7.35276
-7.38878
-7.41821
-7.43948
-7.45083
-7.45054
-7.43704
-7.40904
-7.3657
-7.30668
-7.23222
-7.14303
-7.04035
-6.9258
-6.80143
-6.66955
-6.53257
-6.39282
-6.25231
-6.1126
-5.97475
-5.83926
-5.70624
-5.57546
-5.44651
-5.31887
-5.19208
-5.06579
-4.93986
-4.81435
-4.68959
-4.56607
-4.44447
-4.32553
-4.21004
-4.0988
-3.99258
-3.89213
-3.79811
-3.71113
-3.63172
-3.56037
-3.49755
-3.44373
-3.39935
-3.36487
-3.34075
-3.32745
-3.32545
-3.3352
-3.35708
-3.39138
-3.43821
-3.49751
-3.56905
-3.65236
-3.74679
-3.85146
-3.96532
-4.08714
-4.21558
-4.3492
-4.48647
-4.62579
-4.76549
-4.90386
-5.03911
-5.16942
-5.29301
-5.40812
-5.51315
-5.60671
-5.68775
-5.75556
-5.80985
-5.8507
-5.87857
-5.89421
-5.89865
-5.8931
-5.87886
-5.85729
-5.82977
-5.79769
-5.76239
-5.72519
-5.68731
-5.6499
-5.61397
-5.58039
-5.54989
-5.52303
-5.50022
-5.48175
-5.46779
-5.45844
-5.45371
-5.45358
-5.45796
-5.46667
-5.47943
-5.49591
-5.5157
-5.5384
-5.56354
-5.59069
-5.61938
-5.64919
-5.67974
-5.71072
-5.74191
-5.77322
-5.80464
-5.83627
-5.86831
-5.90099
-5.93458
-5.96933
-6.0054
-6.04282
-6.08147
-6.12097
-6.16076
-6.2001
-6.23819
-6.27426
-6.30771
-6.33817
-6.36557
-6.39019
-6.41264
-6.43388
-6.45515
-6.47789
-6.50365
-6.53394
-6.57006
-6.61296
-6.6631
-6.72034
-6.78389
-6.85238
-6.9239
-6.99621
-7.06691
-7.13367
-7.19442
-7.24752
-7.29184
-7.32675
-7.35205
-7.36786
-7.37456
-7.37269
-7.36294
-7.34615
-7.32335
-7.2958
-7.26504
-7.23292
-7.2016
-7.1735
-7.15118
-7.1372
-7.13391
-7.14329
-7.16674
-7.20504
-7.25824
-7.32576
-7.40632
-7.49815
-7.59899
-7.70626
-7.8172
-7.92894
-8.03863
-8.14352
-8.24096
-8.32852
-8.4039
-8.46507
-8.51019
-8.53766
-8.5462
-8.53487
-8.50318
-8.45109
-8.37902
-8.28785
-8.17891
-8.05395
-7.91511
-7.76481
-7.60574
-7.44075
-7.27276
-7.10457
-6.9388
-6.77768
-6.62302
-6.47612
-6.33775
-6.20812
-6.08692
-5.97337
-5.8663
-5.76424
-5.66551
-5.5684
-5.47129
-5.3728
-5.27189
-5.16801
-5.0611
-4.95162
-4.84056
-4.72932
-4.61961
-4.5134
-4.41277
-4.31985
-4.2367
-4.16531
-4.10742
-4.06454
-4.03785
-4.02817
-4.03594
-4.0612
-4.10359
-4.16231
-4.23622
-4.32382
-4.42333
-4.5327
-4.64975
-4.77218
-4.89766
-5.02388
-5.14859
-5.26961
-5.38485
-5.49238
-5.59044
-5.67749
-5.75227
-5.81382
-5.86153
-5.89513
-5.91469
-5.92064
-5.91373
-5.89501
-5.86582
-5.82777
-5.78265
-5.73243
-5.67914
-5.62483
-5.57145
-5.52076
-5.4743
-5.4333
-5.3987
-5.37105
-5.35061
-5.33728
-5.3307
-5.33032
-5.33543
-5.34528
-5.3591
-5.37618
-5.39593
-5.41789
-5.44178
-5.46744
-5.49486
-5.52401
-5.55483
-5.5871
-5.62044
-5.65435
-5.68821
-5.7214
-5.75328
-5.7833
-5.81097
-5.83596
-5.8581
-5.87745
-5.89428
-5.9091
-5.92264
-5.93581
-5.94964
-5.96516
-5.98335
-6.00498
-6.03047
-6.05986
-6.09276
-6.12841
-6.16574
-6.20359
-6.2408
-6.27642
-6.30979
-6.34065
-6.36913
-6.39578
-6.42148
-6.44741
-6.47491
-6.50537
-6.54009
-6.58011
-6.62608
-6.67814
-6.73589
-6.79842
-6.86437
-6.93211
-6.99989
-7.06608
-7.12926
-7.18845
-7.24305
-7.29287
-7.33799
-7.37864
-7.41506
-7.44744
-7.47586
-7.5003
-7.52066
-7.53677
-7.54852
-7.55583
-7.55875
-7.55747
-7.55231
-7.54373
-7.53231
-7.51873
-7.5037
-7.4879
-7.47189
-7.45601
-7.44034
-7.42465
-7.40844
-7.39103
-7.37161
-7.34933
-7.32338
-7.29306
-7.25776
-7.21702
-7.17049
-7.118
-7.05949
-6.9951
-6.92522
-6.85053
-6.77194
-6.69061
-6.60784
-6.52498
-6.44334
-6.36415
-6.28844
-6.21707
-6.15067
-6.08961
-6.03395
-5.98339
-5.93725
-5.89453
-5.85394
-5.81405
-5.77334
-5.73034
-5.6837
-5.63234
-5.57547
-5.5127
-5.44404
-5.36988
-5.29095
-5.20817
-5.12258
-5.03512
-4.94662
-4.85765
-4.76857
-4.67953
-4.59052
-4.50146
-4.41224
-4.3229
-4.23364
-4.14492
-4.05754
-3.97264
-3.89172
-3.81662
-3.74945
-3.69249
-3.64804
-3.61837
-3.60552
-3.61118
-3.63661
-3.68249
-3.74888
-3.83521
-3.94031
-4.06239
-4.19917
-4.34786
-4.50534
-4.66819
-4.83291
-4.99602
-5.15414
-5.30415
-5.44321
-5.56891
-5.67934
-5.77312
-5.84945
-5.90807
-5.9492
-5.97353
-5.98212
-5.97637
-5.9579
-5.92847
-5.88996
-5.84424
-5.79319
-5.73865
-5.68242
-5.62617
-5.57148
-5.51978
-5.47229
-5.43005
-5.39383
-5.36417
-5.34138
-5.32551
-5.31644
-5.31389
-5.31745
-5.32667
-5.34102
-5.35991
-5.3827
-5.40871
-5.43723
-5.46756
-5.49905
-5.53109
-5.56315
-5.59484
-5.62589
-5.65617
-5.68571
-5.71467
-5.74329
-5.77192
-5.80095
-5.83077
-5.86177
-5.89423
-5.92835
-5.96416
-6.00151
-6.04004
-6.07924
-6.11845
-6.15698
-6.19423
-6.22976
-6.26339
-6.29528
-6.32583
-6.35576
-6.38603
-6.41775
-6.45211
-6.49028
-6.53322
-6.58155
-6.63539
-6.6943
-6.75723
-6.82257
-6.88831
-6.95224
-7.01213
-7.06597
-7.11214
-7.14954
-7.1776
-7.19621
-7.20568
-7.20663
-7.19995
-7.18674
-7.16831
-7.14614
-7.12192
-7.09752
-7.07496
-7.05641
-7.04405
-7.03996
-7.04594
-7.06333
-7.09282
-7.13442
-7.18738
-7.25024
-7.32093
-7.39693
-7.47537
-7.55327
-7.62765
-7.69569
-7.75489
-7.80307
-7.83851
-7.85994
-7.86654
-7.85791
-7.83408
-7.79537
-7.74244
-7.67624
-7.59799
-7.50917
-7.4115
-7.30681
-7.19702
-7.08408
-6.96982
-6.85591
-6.74375
-6.63447
-6.52895
-6.42777
-6.3312
-6.23919
-6.15133
-6.06688
-5.98478
-5.90374
-5.82233
-5.73908
-5.65262
-5.56174
-5.46558
-5.36366
-5.25597
-5.14297
-5.02552
-4.90478
-4.7821
-4.65891
-4.53658
-4.41642
-4.29961
-4.18718
-4.08005
-3.97902
-3.88483
-3.79814
-3.71963
-3.64998
-3.58987
-3.54006
-3.50135
-3.47458
-3.46061
-3.46028
-3.47431
-3.50327
-3.54751
-3.6072
-3.6822
-3.77208
-3.87604
-3.99292
-4.12119
-4.25899
-4.40415
-4.55432
-4.70694
-4.85942
-5.00913
-5.1535
-5.29007
-5.41657
-5.53096
-5.63152
-5.71691
-5.78629
-5.83926
-5.87587
-5.89664
-5.90242
-5.8944
-5.87404
-5.84302
-5.80315
-5.75635
-5.70457
-5.64973
-5.59368
-5.53813
-5.4846
-5.43441
-5.38862
-5.34801
-5.31313
-5.28426
-5.26147
-5.24468
-5.23369
-5.2283
-5.22832
-5.23362
-5.2442
-5.26008
-5.28125
-5.30758
-5.33872
-5.37417
-5.41321
-5.45508
-5.49896
-5.54405
-5.58961
-5.63496
-5.67955
-5.72292
-5.76479
-5.80501
-5.84355
-5.88053
-5.91619
-5.95082
-5.98473
-6.01821
-6.05144
-6.08445
-6.11706
-6.14887
-6.17929
-6.20764
-6.23324
-6.2556
-6.27446
-6.28993
-6.30249
-6.31299
-6.32268
-6.33314
-6.34615
-6.36364
-6.38753
-6.41949
-6.46081
-6.51222
-6.57369
-6.64441
-6.72281
-6.80666
-6.89327
-6.9797
-7.063
-7.14046
-7.20975
-7.26906
-7.31713
-7.35316
-7.37681
-7.38807
-7.38723
-7.37486
-7.3518
-7.31915
-7.27832
-7.23102
-7.17922
-7.12509
-7.0709
-7.01885
-6.97092
-6.9287
-6.89334
-6.86546
-6.8452
-6.83224
-6.82585
-6.82497
-6.82837
-6.83469
-6.84257
-6.85073
-6.85803
-6.86343
-6.86608
-6.86519
-6.86003
-6.84991
-6.83411
-6.81193
-6.7827
-6.74589
-6.70118
-6.64853
-6.58815
-6.52057
-6.44659
-6.36724
-6.28372
-6.19734
-6.10943
-6.02131
-5.93417
-5.84897
-5.76637
-5.68663
-5.60967
-5.53499
-5.46182
-5.38916
-5.31587
-5.2408
-5.16284
-5.08102
-4.9946
-4.90315
-4.8066
-4.70527
-4.59984
-4.49134
-4.38107
-4.27053
-4.16136
-4.0552
-3.95367
-3.85827
-3.77039
-3.69121
-3.62177
-3.5629
-3.51524
-3.47926
-3.45527
-3.44349
-3.444
-3.4568
-3.48178
-3.51869
-3.56715
-3.62667
-3.69665
-3.77641
-3.8652
-3.96224
-4.06671
-4.17772
-4.29432
-4.41544
-4.53993
-4.66646
-4.7936
-4.91981
-5.04345
-5.16282
-5.27624
-5.38203
-5.47867
-5.5648
-5.63935
-5.70152
-5.75085
-5.78715
-5.81053
-5.82134
-5.82019
-5.80786
-5.78527
-5.75348
-5.71362
-5.66685
-5.61443
-5.55763
-5.4978
-5.43634
-5.37466
-5.31418
-5.25626
-5.20219
-5.15309
-5.10992
-5.07343
-5.04419
-5.02266
-5.0092
-5.00414
-5.00779
-5.02038
-5.042
-5.07247
-5.11129
-5.15758
-5.21017
-5.26761
-5.32834
-5.39081
-5.4535
-5.51507
-5.5744
-5.63059
-5.68303
-5.7314
-5.77569
-5.81616
-5.85332
-5.88788
-5.92063
-5.95241
-5.98401
-6.01611
-6.0492
-6.08353
-6.11909
-6.15566
-6.19286
-6.23027
-6.2675
-6.30425
-6.34037
-6.37587
-6.41092
-6.44586
-6.48117
-6.51744
-6.55531
-6.59532
-6.63788
-6.68314
-6.73092
-6.78068
-6.83155
-6.88238
-6.93187
-6.97872
-7.0218
-7.06023
-7.09352
-7.12155
-7.14448
-7.16267
-7.17649
-7.18627
-7.19216
-7.19415
-7.1921
-7.18578
-7.17497
-7.15954
-7.13957
-7.11537
-7.08756
-7.05706
-7.02509
-6.99308
-6.96264
-6.93534
-6.91268
-6.89584
-6.88562
-6.8824
-6.88608
-6.89614
-6.91171
-6.93161
-6.95446
-6.97878
-7.00299
-7.02553
-7.04485
-7.05949
-7.06809
-7.06939
-7.06229
-7.04591
-7.0196
-6.98306
-6.93628
-6.87965
-6.81388
-6.74004
-6.65945
-6.57364
-6.48421
-6.39278
-6.30089
-6.20989
-6.12086
-6.0345
-5.95109
-5.87042
-5.79187
-5.71448
-5.63706
-5.55825
-5.47671
-5.39117
-5.30061
-5.20432
-5.10205
-4.99402
-4.88088
-4.7637
-4.64378
-4.52259
-4.40163
-4.28233
-4.16605
-4.05402
-3.94732
-3.84696
-3.75386
-3.66891
-3.593
-3.52701
-3.47184
-3.42837
-3.39744
-3.37989
-3.37644
-3.3877
-3.41404
-3.45558
-3.51214
-3.58325
-3.66813
-3.76576
-3.87488
-3.99402
-4.12156
-4.25577
-4.39481
-4.53685
-4.68
-4.82241
-4.96225
-5.09774
-5.22714
-5.34882
-5.46122
-5.56296
-5.65286
-5.73002
-5.79385
-5.84412
-5.88086
-5.90441
-5.91538
-5.91461
-5.90317
-5.88228
-5.85331
-5.81766
-5.77678
-5.7321
-5.68503
-5.63692
-5.58908
-5.54273
-5.49902
-5.45896
-5.42345
-5.39316
-5.36854
-5.34975
-5.33668
-5.32898
-5.32614
-5.32757
-5.33265
-5.34082
-5.35154
-5.36432
-5.37872
-5.39438
-5.41097
-5.42823
-5.44598
-5.4641
-5.48252
-5.50121
-5.52018
-5.53944
-5.559
-5.57891
-5.59924
-5.62013
-5.64181
-5.66461
-5.68887
-5.71497
-5.74322
-5.77385
-5.80692
-5.84227
-5.87957
-5.91825
-5.95762
-5.99688
-6.03527
-6.07209
-6.10682
-6.1392
-6.16925
-6.19734
-6.22416
-6.25072
-6.27827
-6.3082
-6.34189
-6.38059
-6.42522
-6.47625
-6.53356
-6.59644
-6.66362
-6.73337
-6.80371
-6.87255
-6.93799
-6.99837
-7.05244
-7.09937
-7.13865
-7.1701
-7.19372
-7.20965
-7.21814
-7.21955
-7.2144
-7.20336
-7.18736
-7.1676
-7.1456
-7.12316
-7.10235
-7.08537
-7.07443
-7.07153
-7.0783
-7.09581
-7.12451
-7.16419
-7.21401
-7.27258
-7.33809
-7.40842
-7.48127
-7.55425
-7.62492
-7.69093
-7.75
-7.80002
-7.83902
-7.86529
-7.87734
-7.87396
-7.85424
-7.81768
-7.76413
-7.69391
-7.60771
-7.50668
-7.39235
-7.26663
-7.13173
-6.99002
-6.84395
-6.69591
-6.54821
-6.40289
-6.26169
-6.12587
-5.99621
-5.87294
-5.75578
-5.64403
-5.53667
-5.43242
-5.32993
-5.22783
-5.1249
-5.02013
-4.91288
-4.80289
-4.69031
-4.57564
-4.45966
-4.34334
-4.22773
-4.11392
-4.00303
-3.8961
-3.79411
-3.69798
-3.60853
-3.5265
-3.4526
-3.38747
-3.33175
-3.28604
-3.25095
-3.2271
-3.21513
-3.21566
-3.22927
-3.25642
-3.29747
-3.35259
-3.42173
-3.50458
-3.60052
-3.70866
-3.8278
-3.95653
-4.09318
-4.23596
-4.38295
-4.5322
-4.68171
-4.82946
-4.97342
-5.1116
-5.24204
-5.36289
-5.47249
-5.56947
-5.6528
-5.72181
-5.77621
-5.81609
-5.84185
-5.85423
-5.8542
-5.84296
-5.82181
-5.79216
-5.75542
-5.71303
-5.6664
-5.61697
-5.56612
-5.51524
-5.46564
-5.41858
-5.37522
-5.33655
-5.30342
-5.27645
-5.25605
-5.24243
-5.2356
-5.23536
-5.24134
-5.25304
-5.26977
-5.29079
-5.31526
-5.34234
-5.37121
-5.40109
-5.43127
-5.46115
-5.49026
-5.51824
-5.54488
-5.57009
-5.59388
-5.61642
-5.63794
-5.6588
-5.67945
-5.70037
-5.7221
-5.7451
-5.76975
-5.79628
-5.82468
-5.85471
-5.88587
-5.91743
-5.94853
-5.97829
-6.0059
-6.03072
-6.05238
-6.07081
-6.08628
-6.0994
-6.11115
-6.12281
-6.13594
-6.15231
-6.17374
-6.202
-6.23857
-6.28447
-6.34012
-6.40518
-6.47854
-6.55838
-6.64229
-6.72753
-6.81117
-6.89043
-6.96276
-7.02605
-7.07865
-7.11938
-7.14746
-7.16247
-7.16425
-7.15289
-7.1287
-7.09222
-7.04432
-6.98622
-6.91954
-6.84635
-6.76918
-6.69089
-6.6146
-6.54348
-6.48053
-6.42838
-6.38903
-6.3638
-6.3532
-6.35697
-6.37415
-6.40311
-6.44176
-6.48766
-6.53815
-6.59052
-6.64215
-6.69054
-6.73343
-6.76883
-6.79502
-6.81057
-6.81432
-6.8054
-6.78327
-6.74775
-6.69909
-6.63796
-6.56536
-6.48264
-6.39139
-6.29331
-6.1902
-6.08374
-5.97553
-5.86693
-5.75906
-5.65271
-5.54826
-5.4457
-5.34464
-5.24438
-5.14401
-5.04255
-4.93905
-4.8327
-4.72296
-4.60961
-4.49285
-4.3733
-4.25199
-4.13026
-4.00964
-3.89172
-3.77802
-3.66986
-3.56836
-3.47436
-3.38846
-3.31101
-3.24221
-3.18206
-3.13049
-3.08735
-3.05245
-3.02567
-3.00693
-2.99629
-2.99395
-3.00023
-3.01559
-3.04055
-3.07564
-3.12134
-3.17805
-3.24602
-3.32534
-3.41589
-3.51732
-3.62906
-3.75028
-3.87996
-4.01685
-4.15949
-4.30627
-4.45546
-4.60519
-4.75356
-4.89858
-5.03827
-5.17064
-5.29377
-5.40591
-5.50552
-5.59141
-5.66275
-5.71909
-5.76037
-5.78689
-5.79929
-5.79847
-5.78561
-5.76206
-5.72929
-5.68888
-5.64241
-5.59152
-5.53781
-5.48284
-5.42812
-5.3751
-5.32509
-5.27935
-5.23897
-5.2049
-5.17789
-5.15846
-5.14692
-5.14334
-5.14759
-5.15939
-5.17825
-5.20356
-5.23454
-5.27029
-5.30978
-5.35198
-5.39586
-5.44044
-5.48489
-5.52845
-5.57057
-5.61083
-5.64898
-5.68493
-5.71872
-5.7505
-5.78055
-5.80921
-5.8369
-5.86403
-5.89102
-5.91822
-5.9459
-5.97425
-6.00335
-6.03315
-6.06349
-6.0941
-6.12464
-6.15478
-6.18423
-6.21282
-6.2405
-6.26739
-6.29376
-6.32003
-6.34682
-6.37485
-6.40497
-6.43807
-6.47498
-6.51636
-6.56259
-6.61364
-6.66903
-6.72785
-6.78878
-6.85026
-6.9106
-6.96819
-7.02164
-7.06993
-7.11252
-7.14935
-7.18073
-7.20721
-7.22946
-7.2481
-7.26367
-7.27661
-7.28718
-7.2956
-7.30204
-7.30664
-7.30961
-7.31122
-7.3118
-7.31172
-7.31133
-7.31093
-7.31068
-7.31058
-7.31056
